flickr_id,mos,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
LiveMusic_1080P-28fe,3.693,1920,1080,0,30,0,0,0
LiveMusic_1080P-2930,3.776,1920,1080,0,30,0,0,0
LiveMusic_1080P-2f7f,3.326,1920,1080,0,30,0,0,0
LiveMusic_1080P-3f95,4.05,1920,1080,0,30,0,0,0
LiveMusic_1080P-51f6,3.819,1920,1080,0,30,0,0,0
LiveMusic_1080P-541f,4.174,1920,1080,0,30,0,0,0
LiveMusic_1080P-59b3,3.443,1440,1080,0,30,0,0,0
LiveMusic_1080P-6d1a,3.78,1920,1080,0,30,0,0,0
LiveMusic_1080P-6fe2,3.281,1920,1080,0,30,0,0,0
LiveMusic_1080P-77e8,3.346,1920,1080,0,30,0,0,0
LiveMusic_1080P-7948,3.838,1920,1080,0,30,0,0,0
LiveMusic_1080P-7ead,3.559,1920,1080,0,30,0,0,0
LiveMusic_360P-121f,3.43,640,360,0,30,0,0,0
LiveMusic_360P-1d94,3.028,640,360,0,30,0,0,0
LiveMusic_360P-22c5,3.231,640,360,0,30,0,0,0
LiveMusic_360P-2508,3.004,640,360,0,30,0,0,0
LiveMusic_360P-265c,2.339,480,360,0,30,0,0,0
LiveMusic_360P-2b0f,3.401,640,360,0,30,0,0,0
LiveMusic_360P-3979,1.838,640,360,0,30,0,0,0
LiveMusic_360P-3b96,2.358,640,360,0,30,0,0,0
LiveMusic_360P-3be0,1.72,480,360,0,30,0,0,0
LiveMusic_360P-48d5,3.325,640,360,0,30,0,0,0
LiveMusic_360P-5281,3.596,640,360,0,30,0,0,0
LiveMusic_360P-54d0,3.559,640,360,0,30,0,0,0
LiveMusic_360P-5b57,2.773,640,360,0,30,0,0,0
LiveMusic_360P-6266,3.383,640,360,0,30,0,0,0
LiveMusic_360P-6640,3.11,640,360,0,30,0,0,0
LiveMusic_360P-6a65,2.427,480,360,0,30,0,0,0
LiveMusic_360P-7483,3.063,640,360,0,30,0,0,0
LiveMusic_480P-0638,2.909,852,480,0,30,0,0,0
LiveMusic_480P-1a91,3.173,720,480,0,30,0,0,0
LiveMusic_480P-2019,3.631,640,480,0,30,0,0,0
LiveMusic_480P-2a5e,3.089,640,480,0,30,0,0,0
LiveMusic_480P-38f3,2.973,640,480,0,30,0,0,0
LiveMusic_480P-3d03,2.729,720,480,0,30,0,0,0
LiveMusic_480P-459c,2.755,640,480,0,30,0,0,0
LiveMusic_480P-474a,1.491,640,480,0,30,0,0,0
LiveMusic_480P-4c3a,2.907,640,480,0,30,0,0,0
LiveMusic_480P-4f88,3.267,720,480,0,30,0,0,0
LiveMusic_480P-559d,3.695,640,480,0,30,0,0,0
LiveMusic_480P-58fb,3.502,640,480,0,30,0,0,0
LiveMusic_480P-61ef,3.153,640,480,0,30,0,0,0
LiveMusic_480P-6542,3.249,640,480,0,30,0,0,0
LiveMusic_480P-65ca,3.691,640,480,0,30,0,0,0
LiveMusic_720P-0cd5,4.042,1280,720,0,30,0,0,0
LiveMusic_720P-0d9f,3.319,1280,720,0,30,0,0,0
LiveMusic_720P-2620,3.721,1280,720,0,30,0,0,0
LiveMusic_720P-267b,3.525,1280,720,0,30,0,0,0
LiveMusic_720P-289b,2.436,1280,720,0,30,0,0,0
LiveMusic_720P-3320,3.45,1280,720,0,30,0,0,0
LiveMusic_720P-4ae2,3.285,1280,720,0,30,0,0,0
LiveMusic_720P-58db,4.382,1280,720,0,30,0,0,0
LiveMusic_720P-6343,3.304,1280,720,0,30,0,0,0
LiveMusic_720P-6452,3.098,1280,720,0,30,0,0,0
LiveMusic_720P-653e,3.112,1280,720,0,30,0,0,0
LiveMusic_720P-65f6,4.019,1280,720,0,30,0,0,0
LiveMusic_720P-66df,4.592,1280,720,0,30,0,0,0
LiveMusic_720P-71c5,3.605,1280,720,0,30,0,0,0
LyricVideo_1080P-16b6,4.381,1920,1080,0,30,0,0,0
LyricVideo_1080P-1b04,3.803,1440,1080,0,30,0,0,0
LyricVideo_1080P-1d75,4.299,1920,1080,0,30,0,0,0
LyricVideo_1080P-2946,4.177,1920,1080,0,30,0,0,0
LyricVideo_1080P-3803,3.95,1920,1080,0,30,0,0,0
LyricVideo_1080P-41ee,4.071,1920,1080,0,30,0,0,0
LyricVideo_1080P-4b40,3.636,1920,1080,0,30,0,0,0
LyricVideo_1080P-5461,4.031,1920,1080,0,30,0,0,0
LyricVideo_1080P-584f,3.188,1920,1080,0,30,0,0,0
LyricVideo_1080P-63d4,4.221,1920,1080,0,30,0,0,0
LyricVideo_1080P-63d9,3.512,1440,1080,0,30,0,0,0
LyricVideo_1080P-725e,4.399,1920,1080,0,30,0,0,0
LyricVideo_1080P-756a,4.228,1920,1080,0,30,0,0,0
LyricVideo_360P-0ac7,2.964,480,360,0,30,0,0,0
LyricVideo_360P-17ce,2.83,480,360,0,30,0,0,0
LyricVideo_360P-3afc,2.685,480,360,0,30,0,0,0
LyricVideo_360P-5868,3.107,640,360,0,30,0,0,0
LyricVideo_360P-5e87,2.999,640,360,0,30,0,0,0
LyricVideo_480P-0f72,2.064,848,480,0,30,0,0,0
LyricVideo_480P-1484,3.145,854,480,0,30,0,0,0
LyricVideo_480P-200a,3.063,640,480,0,30,0,0,0
LyricVideo_480P-2c50,2.985,640,480,0,30,0,0,0
LyricVideo_480P-3b2c,3.472,720,480,0,30,0,0,0
LyricVideo_480P-3ccf,2.639,640,480,0,30,0,0,0
LyricVideo_480P-4346,3.193,854,480,0,30,0,0,0
LyricVideo_480P-51e4,3.179,640,480,0,30,0,0,0
LyricVideo_480P-5c17,3.344,640,480,0,30,0,0,0
LyricVideo_480P-6fca,2.572,848,480,0,30,0,0,0
LyricVideo_480P-7919,2.508,640,480,0,30,0,0,0
LyricVideo_720P-068d,3.825,1280,720,0,30,0,0,0
LyricVideo_720P-0940,3.045,1280,720,0,30,0,0,0
LyricVideo_720P-0ae4,3.717,1280,720,0,30,0,0,0
LyricVideo_720P-1c89,3.93,1280,720,0,30,0,0,0
LyricVideo_720P-2d24,4.199,1280,720,0,30,0,0,0
LyricVideo_720P-36fb,3.839,1280,720,0,30,0,0,0
LyricVideo_720P-4253,4.066,1280,720,0,30,0,0,0
LyricVideo_720P-47a9,2.816,1280,720,0,30,0,0,0
LyricVideo_720P-59ed,4.315,1280,720,0,30,0,0,0
LyricVideo_720P-5d3a,3.939,960,720,0,30,0,0,0
LyricVideo_720P-6f0c,2.803,1280,720,0,30,0,0,0
LyricVideo_720P-6fc9,2.671,1280,720,0,30,0,0,0
LyricVideo_720P-739a,2.877,1280,720,0,30,0,0,0
LyricVideo_720P-74a0,4.415,1280,720,0,30,0,0,0
LyricVideo_720P-7f44,4.196,1280,720,0,30,0,0,0
MusicVideo_1080P-04b6,4.288,1920,1080,0,30,0,0,0
MusicVideo_1080P-0706,4.084,1920,1080,0,30,0,0,0
MusicVideo_1080P-0860,3.963,1920,1080,0,30,0,0,0
MusicVideo_1080P-106d,3.259,1440,1080,0,30,0,0,0
MusicVideo_1080P-16e6,4.349,1920,1080,0,30,0,0,0
MusicVideo_1080P-18f5,3.829,1920,1080,0,30,0,0,0
MusicVideo_1080P-1a53,3.577,1920,1080,0,30,0,0,0
MusicVideo_1080P-24f5,4.283,1920,1080,0,30,0,0,0
MusicVideo_1080P-2b2b,4.436,1920,1080,0,30,0,0,0
MusicVideo_1080P-2d1c,3.616,1440,1080,0,30,0,0,0
MusicVideo_1080P-34ff,3.658,1440,1080,0,30,0,0,0
MusicVideo_1080P-3a50,3.69,1920,1080,0,30,0,0,0
MusicVideo_1080P-453f,4.372,1920,1080,0,30,0,0,0
MusicVideo_1080P-4671,3.083,1920,1080,0,30,0,0,0
MusicVideo_1080P-5072,4.19,1920,1080,0,30,0,0,0
MusicVideo_1080P-55af,3.748,1920,1080,0,30,0,0,0
MusicVideo_1080P-65c6,4.066,1920,1080,0,30,0,0,0
MusicVideo_1080P-6c1d,4.323,1920,1080,0,30,0,0,0
MusicVideo_1080P-6fb1,3.492,1440,1080,0,30,0,0,0
MusicVideo_1080P-7265,3.566,1920,1080,0,30,0,0,0
MusicVideo_1080P-7706,2.925,1920,1080,0,30,0,0,0
MusicVideo_1080P-7f2e,3.75,1920,1080,0,30,0,0,0
MusicVideo_360P-17e4,3.233,640,360,0,30,0,0,0
MusicVideo_360P-24b0,3.512,640,360,0,30,0,0,0
MusicVideo_360P-2fcb,3.619,640,360,0,30,0,0,0
MusicVideo_360P-462f,3.51,640,360,0,30,0,0,0
MusicVideo_360P-4de7,2.968,480,360,0,30,0,0,0
MusicVideo_360P-5358,3.069,640,360,0,30,0,0,0
MusicVideo_360P-5578,2.873,480,360,0,30,0,0,0
MusicVideo_360P-5699,3.776,640,360,0,30,0,0,0
MusicVideo_360P-5f07,2.921,640,360,0,30,0,0,0
MusicVideo_360P-5f8d,2.437,640,360,0,30,0,0,0
MusicVideo_360P-648c,3.272,640,360,0,30,0,0,0
MusicVideo_360P-7b94,2.44,640,360,0,30,0,0,0
MusicVideo_480P-0448,3.453,640,480,0,30,0,0,0
MusicVideo_480P-12fb,3.059,640,480,0,30,0,0,0
MusicVideo_480P-184c,3.726,640,480,0,30,0,0,0
MusicVideo_480P-1eee,3.061,640,480,0,30,0,0,0
MusicVideo_480P-2de0,3.47,656,480,0,30,0,0,0
MusicVideo_480P-3aa2,2.767,854,480,0,30,0,0,0
MusicVideo_480P-3c8b,2.908,640,480,0,30,0,0,0
MusicVideo_480P-41ce,3.766,720,480,0,30,0,0,0
MusicVideo_480P-483b,1.539,720,480,0,30,0,0,0
MusicVideo_480P-4cc8,3.346,854,480,0,30,0,0,0
MusicVideo_480P-5830,3.045,640,480,0,30,0,0,0
MusicVideo_480P-6026,3.033,640,480,0,30,0,0,0
MusicVideo_480P-61ba,1.756,720,480,0,30,0,0,0
MusicVideo_480P-6fb6,3.611,640,480,0,30,0,0,0
MusicVideo_480P-7643,3.093,1080,480,0,30,0,0,0
MusicVideo_480P-7955,3.509,854,480,0,30,0,0,0
MusicVideo_720P-0355,1.907,1280,720,0,30,0,0,0
MusicVideo_720P-0752,4.365,1280,720,0,30,0,0,0
MusicVideo_720P-14f0,2.382,1280,720,0,30,0,0,0
MusicVideo_720P-2d7d,2.988,1280,720,0,30,0,0,0
MusicVideo_720P-3698,4.378,1280,720,0,30,0,0,0
MusicVideo_720P-3c4c,4.135,1280,720,0,30,0,0,0
MusicVideo_720P-44c1,4.499,1280,720,0,30,0,0,0
MusicVideo_720P-4895,4.173,1280,720,0,30,0,0,0
MusicVideo_720P-4ad2,3.756,1280,720,0,30,0,0,0
MusicVideo_720P-575d,3.242,1280,720,0,30,0,0,0
MusicVideo_720P-5c9c,2.471,1280,720,0,30,0,0,0
MusicVideo_720P-62df,4.246,1280,720,0,30,0,0,0
MusicVideo_720P-734f,3.848,1280,720,0,30,0,0,0
MusicVideo_720P-7bcf,3.536,1280,720,0,30,0,0,0
NewsClip_1080P-00c3,4.421,1920,1080,0,30,0,0,0
NewsClip_1080P-06df,4.489,1920,1080,0,30,0,0,0
NewsClip_1080P-0abf,3.672,1920,1080,0,30,0,0,0
NewsClip_1080P-1db0,4.141,1920,1080,0,30,0,0,0
NewsClip_1080P-22b3,3.812,1440,1080,0,30,0,0,0
NewsClip_1080P-27fb,4.002,1920,1080,0,30,0,0,0
NewsClip_1080P-2eb0,4.484,1920,1080,0,30,0,0,0
NewsClip_1080P-3427,4.382,1920,1080,0,30,0,0,0
NewsClip_1080P-3c7c,4.462,1920,1080,0,30,0,0,0
NewsClip_1080P-4241,3.936,1920,1080,0,30,0,0,0
NewsClip_1080P-48ae,3.887,1920,1080,0,30,0,0,0
NewsClip_1080P-5b53,4.45,1920,1080,0,30,0,0,0
NewsClip_1080P-5be1,4.065,1920,1080,0,30,0,0,0
NewsClip_1080P-632e,3.517,1920,1080,0,30,0,0,0
NewsClip_1080P-67dc,3.977,1920,1080,0,30,0,0,0
NewsClip_360P-0376,3.095,640,360,0,30,0,0,0
NewsClip_360P-0ff8,3.518,640,360,0,30,0,0,0
NewsClip_360P-1093,3.1,480,360,0,30,0,0,0
NewsClip_360P-1b1c,3.514,640,360,0,30,0,0,0
NewsClip_360P-1e1c,3.254,480,360,0,30,0,0,0
NewsClip_360P-22ce,2.698,480,360,0,30,0,0,0
NewsClip_360P-274e,3.332,480,360,0,30,0,0,0
NewsClip_360P-2986,2.902,640,360,0,30,0,0,0
NewsClip_360P-2c91,2.859,480,320,0,30,0,0,0
NewsClip_360P-3451,2.121,480,320,0,30,0,0,0
NewsClip_360P-4288,3.393,640,352,0,30,0,0,0
NewsClip_360P-439a,3.282,480,320,0,30,0,0,0
NewsClip_360P-4417,2.924,480,320,0,30,0,0,0
NewsClip_360P-5052,2.095,640,360,0,30,0,0,0
NewsClip_360P-5752,3.346,480,360,0,30,0,0,0
NewsClip_360P-5bcc,2.864,480,360,0,30,0,0,0
NewsClip_360P-5f3b,2.298,480,360,0,30,0,0,0
NewsClip_360P-66ae,3.218,480,360,0,30,0,0,0
NewsClip_360P-67ce,3.196,640,360,0,30,0,0,0
NewsClip_360P-7a96,2.291,480,360,0,30,0,0,0
NewsClip_480P-0269,3.04,720,480,0,30,0,0,0
NewsClip_480P-0ce5,3.265,720,480,0,30,0,0,0
NewsClip_480P-15fa,3.581,640,480,0,30,0,0,0
NewsClip_480P-2407,2.688,640,480,0,30,0,0,0
NewsClip_480P-28eb,2.998,728,480,0,30,0,0,0
NewsClip_480P-2b9b,2.421,640,480,0,30,0,0,0
NewsClip_480P-2ba7,2.791,640,480,0,30,0,0,0
NewsClip_480P-31bd,3.61,854,480,0,30,0,0,0
NewsClip_480P-3672,3.802,640,480,0,30,0,0,0
NewsClip_480P-36d0,3.764,640,480,0,30,0,0,0
NewsClip_480P-437c,3.011,720,480,0,30,0,0,0
NewsClip_480P-49c9,3.975,640,480,0,30,0,0,0
NewsClip_480P-4a9f,2.983,720,480,0,30,0,0,0
NewsClip_480P-543f,3.423,856,480,0,30,0,0,0
NewsClip_480P-5a3b,2.237,640,480,0,30,0,0,0
NewsClip_480P-5e7f,3.105,640,480,0,30,0,0,0
NewsClip_480P-606e,2.921,856,480,0,30,0,0,0
NewsClip_480P-6615,3.51,854,480,0,30,0,0,0
NewsClip_480P-696e,3.102,640,480,0,30,0,0,0
NewsClip_480P-6bfa,3.793,640,480,0,30,0,0,0
NewsClip_480P-7232,2.991,856,480,0,30,0,0,0
NewsClip_480P-72b8,3.407,640,480,0,30,0,0,0
NewsClip_480P-7a0d,3.754,640,480,0,30,0,0,0
NewsClip_720P-04ba,3.49,1280,720,0,30,0,0,0
NewsClip_720P-0c81,3.893,1280,720,0,30,0,0,0
NewsClip_720P-1971,4.272,1280,720,0,30,0,0,0
NewsClip_720P-2182,3.494,1280,720,0,30,0,0,0
NewsClip_720P-23e0,4.11,1280,720,0,30,0,0,0
NewsClip_720P-2882,3.667,1280,720,0,30,0,0,0
NewsClip_720P-35d9,3.017,1280,720,0,30,0,0,0
NewsClip_720P-37f7,3.716,1280,720,0,30,0,0,0
NewsClip_720P-4603,3.454,1280,720,0,30,0,0,0
NewsClip_720P-4e87,4.368,1280,720,0,30,0,0,0
NewsClip_720P-5564,4.377,1280,720,0,30,0,0,0
NewsClip_720P-5787,4.483,1280,720,0,30,0,0,0
NewsClip_720P-579b,2.866,1280,720,0,30,0,0,0
NewsClip_720P-6016,4.522,1280,720,0,30,0,0,0
NewsClip_720P-6106,2.996,1280,720,0,30,0,0,0
NewsClip_720P-672c,3.987,1280,720,0,30,0,0,0
NewsClip_720P-6a19,3.547,1280,720,0,30,0,0,0
NewsClip_720P-6cde,4.297,1280,720,0,30,0,0,0
NewsClip_720P-72d2,4.357,1280,720,0,30,0,0,0
NewsClip_720P-739b,4.007,1280,720,0,30,0,0,0
NewsClip_720P-7745,4.528,1280,720,0,30,0,0,0
NewsClip_720P-7b7e,4.145,1280,720,0,30,0,0,0
NewsClip_720P-7b97,2.803,1280,720,0,30,0,0,0
NewsClip_720P-7c67,4.434,1280,720,0,30,0,0,0
NewsClip_720P-7e56,4.41,1280,720,0,30,0,0,0
Sports_1080P-0640,3.524,1920,1080,0,30,0,0,0
Sports_1080P-08e1,4.224,1920,1080,0,30,0,0,0
Sports_1080P-0d0c,3.98,1920,1080,0,30,0,0,0
Sports_1080P-15d1,4.57,1920,1080,0,30,0,0,0
Sports_1080P-19d8,4.472,1920,1080,0,30,0,0,0
Sports_1080P-1ae3,3.352,1440,1080,0,30,0,0,0
Sports_1080P-1bf7,4.49,1920,1080,0,30,0,0,0
Sports_1080P-1d78,3.378,1920,1080,0,30,0,0,0
Sports_1080P-241e,4.411,1920,1080,0,30,0,0,0
Sports_1080P-2524,3.662,1920,1080,0,30,0,0,0
Sports_1080P-28a6,4.452,1920,1080,0,30,0,0,0
Sports_1080P-2a21,3.231,1920,1080,0,30,0,0,0
Sports_1080P-3a3b,3.669,1440,1080,0,30,0,0,0
Sports_1080P-3db7,4.021,1440,1080,0,30,0,0,0
Sports_1080P-3eb0,3.819,1920,1080,0,30,0,0,0
Sports_1080P-43e2,4.414,1920,1080,0,30,0,0,0
Sports_1080P-47e9,4.106,1920,1080,0,30,0,0,0
Sports_1080P-49c5,4.142,1920,1080,0,30,0,0,0
Sports_1080P-4e05,3.445,1920,1080,0,30,0,0,0
Sports_1080P-53a0,3.429,1920,1080,0,30,0,0,0
Sports_1080P-5d25,3.478,1920,1080,0,30,0,0,0
Sports_1080P-6571,3.652,1920,1080,0,30,0,0,0
Sports_1080P-6710,4.335,1920,1080,0,30,0,0,0
Sports_1080P-679d,4.366,1920,1080,0,30,0,0,0
Sports_1080P-7203,3.91,1920,1080,0,30,0,0,0
Sports_1080P-7584,3.755,1920,1080,0,30,0,0,0
Sports_1080P-76a2,4.054,1920,1080,0,30,0,0,0
Sports_1080P-7dba,3.718,1440,1080,0,30,0,0,0
Sports_2160P-0455,4.287,3840,2160,0,30,0,0,0
Sports_2160P-086d,4.376,3840,2160,0,30,0,0,0
Sports_2160P-1261,4.114,3840,2160,0,30,0,0,0
Sports_2160P-1733,4.373,3840,2160,0,30,0,0,0
Sports_2160P-1b70,4.508,3840,2160,0,30,0,0,0
Sports_2160P-1ddc,3.466,3840,2160,0,30,0,0,0
Sports_2160P-210c,4.462,3840,2160,0,30,0,0,0
Sports_2160P-2626,4.388,3840,2160,0,30,0,0,0
Sports_2160P-279f,4.526,3840,2160,0,30,0,0,0
Sports_2160P-2a83,4.002,3840,2160,0,30,0,0,0
Sports_2160P-2e1d,4.457,3840,2160,0,30,0,0,0
Sports_2160P-300d,3.67,3840,2160,0,30,0,0,0
Sports_2160P-324e,4.317,3840,2160,0,30,0,0,0
Sports_2160P-349c,4.302,3840,2160,0,30,0,0,0
Sports_2160P-3794,3.158,3840,2160,0,30,0,0,0
Sports_2160P-391a,4.281,3840,2160,0,30,0,0,0
Sports_2160P-3a9a,3.633,3840,2160,0,30,0,0,0
Sports_2160P-3d85,4.517,3840,2160,0,30,0,0,0
Sports_2160P-4024,4.054,3840,2160,0,30,0,0,0
Sports_2160P-4201,4.012,3840,2160,0,30,0,0,0
Sports_2160P-49f1,4.287,3840,2160,0,30,0,0,0
Sports_2160P-4aae,4.323,3840,2160,0,30,0,0,0
Sports_2160P-4e9f,4.405,3840,2160,0,30,0,0,0
Sports_2160P-5ef3,4.209,3840,2160,0,30,0,0,0
Sports_2160P-69b9,4.564,3840,2160,0,30,0,0,0
Sports_2160P-6b28,4.391,3840,2160,0,30,0,0,0
Sports_2160P-7165,4.351,3840,2160,0,30,0,0,0
Sports_2160P-7a11,4.373,3840,2160,0,30,0,0,0
Sports_2160P-7af7,3.95,3840,2160,0,30,0,0,0
Sports_2160P-7af8,3.563,3840,2160,0,30,0,0,0
Sports_2160P-7bbe,4.343,3840,2160,0,30,0,0,0
Sports_360P-02c3,3.396,640,360,0,30,0,0,0
Sports_360P-0c66,3.097,720,360,0,30,0,0,0
Sports_360P-11b7,2.401,480,360,0,30,0,0,0
Sports_360P-1803,3.593,720,400,0,30,0,0,0
Sports_360P-1d5c,3.781,640,360,0,30,0,0,0
Sports_360P-2725,2.862,640,352,0,30,0,0,0
Sports_360P-27b0,2.82,640,352,0,30,0,0,0
Sports_360P-2ace,3.444,720,412,0,30,0,0,0
Sports_360P-2e48,2.744,512,384,0,30,0,0,0
Sports_360P-301d,3.667,720,400,0,30,0,0,0
Sports_360P-32d3,3.012,640,352,0,30,0,0,0
Sports_360P-3960,2.787,480,360,0,30,0,0,0
Sports_360P-3e68,2.508,640,360,0,30,0,0,0
Sports_360P-4545,2.432,624,464,0,30,0,0,0
Sports_360P-4802,2.582,628,468,0,30,0,0,0
Sports_360P-4ad7,2.327,632,468,0,30,0,0,0
Sports_360P-50fd,3.011,718,366,0,30,0,0,0
Sports_360P-5252,2.538,624,464,0,30,0,0,0
Sports_360P-5ded,3.784,684,384,0,30,0,0,0
Sports_360P-61f6,3.393,720,400,0,30,0,0,0
Sports_360P-65f3,2.826,360,360,0,30,0,0,0
Sports_360P-6b4f,2.981,720,406,0,30,0,0,0
Sports_360P-6c6f,2.556,480,360,0,30,0,0,0
Sports_360P-6f62,3.594,640,360,0,30,0,0,0
Sports_360P-7f50,1.963,624,464,0,30,0,0,0
Sports_480P-0623,3.106,720,576,0,30,0,0,0
Sports_480P-0827,2.914,720,576,0,30,0,0,0
Sports_480P-0af9,3.765,640,480,0,30,0,0,0
Sports_480P-0bb9,3.419,720,576,0,30,0,0,0
Sports_480P-0efe,3.673,848,480,0,30,0,0,0
Sports_480P-1019,3.316,768,576,0,30,0,0,0
Sports_480P-1056,3.149,720,576,0,30,0,0,0
Sports_480P-11ec,1.612,720,480,0,30,0,0,0
Sports_480P-1396,3.459,720,576,0,30,0,0,0
Sports_480P-19e4,3.835,854,480,0,30,0,0,0
Sports_480P-1d1b,2.177,768,576,0,30,0,0,0
Sports_480P-1fe9,1.706,720,480,0,30,0,0,0
Sports_480P-2053,3.149,720,576,0,30,0,0,0
Sports_480P-211f,2.715,352,480,0,30,0,0,0
Sports_480P-2dfe,2.401,720,576,0,30,0,0,0
Sports_480P-3195,3.537,720,576,0,30,0,0,0
Sports_480P-3404,3.533,854,480,0,30,0,0,0
Sports_480P-35ea,3.668,720,480,0,30,0,0,0
Sports_480P-3ca4,2.389,720,576,0,30,0,0,0
Sports_480P-3dfd,3.498,640,480,0,30,0,0,0
Sports_480P-3f50,4.234,960,540,0,30,0,0,0
Sports_480P-41a5,1.97,854,480,0,30,0,0,0
Sports_480P-44e5,3.17,720,576,0,30,0,0,0
Sports_480P-4cf8,2.023,720,576,0,30,0,0,0
Sports_480P-5224,2.866,640,480,0,30,0,0,0
Sports_480P-5871,2.698,640,480,0,30,0,0,0
Sports_480P-5f38,3.771,360,640,0,30,0,0,0
Sports_480P-6508,3.448,720,576,0,30,0,0,0
Sports_480P-6e41,3.306,720,576,0,30,0,0,0
Sports_480P-77e3,3.053,720,480,0,30,0,0,0
Sports_480P-7f7e,1.953,720,576,0,30,0,0,0
Sports_720P-00a1,4.061,1280,960,0,30,0,0,0
Sports_720P-0104,4.223,1280,720,0,30,0,0,0
Sports_720P-058f,4.28,1280,720,0,30,0,0,0
Sports_720P-07d0,3.863,1280,720,0,30,0,0,0
Sports_720P-0b9e,3.942,1280,720,0,30,0,0,0
Sports_720P-17fb,3.591,1280,720,0,30,0,0,0
Sports_720P-2191,3.789,1280,720,0,30,0,0,0
Sports_720P-2234,4.16,1280,720,0,30,0,0,0
Sports_720P-2632,3.884,1280,720,0,30,0,0,0
Sports_720P-2c06,3.978,1280,720,0,30,0,0,0
Sports_720P-2c80,3.136,1280,720,0,30,0,0,0
Sports_720P-3072,3.18,1280,720,0,30,0,0,0
Sports_720P-3338,4.483,1280,720,0,30,0,0,0
Sports_720P-33c6,2.985,1280,720,0,30,0,0,0
Sports_720P-38a1,3.165,1280,720,0,30,0,0,0
Sports_720P-3eb4,3.802,1280,720,0,30,0,0,0
Sports_720P-3ffe,3.011,1280,720,0,30,0,0,0
Sports_720P-4b69,3.903,1280,720,0,30,0,0,0
Sports_720P-4c6f,4.105,1280,720,0,30,0,0,0
Sports_720P-50cf,3.372,1280,720,0,30,0,0,0
Sports_720P-531c,4.555,1280,720,0,30,0,0,0
Sports_720P-5833,3.205,1280,720,0,30,0,0,0
Sports_720P-5ae1,4.333,1280,720,0,30,0,0,0
Sports_720P-5bfd,4.677,1280,960,0,30,0,0,0
Sports_720P-5e39,3.685,1280,720,0,30,0,0,0
Sports_720P-5ea4,4.238,1280,720,0,30,0,0,0
Sports_720P-62ba,2.965,1280,720,0,30,0,0,0
Sports_720P-675b,3.201,1280,720,0,30,0,0,0
Sports_720P-69a0,3.878,1280,720,0,30,0,0,0
Sports_720P-6bb7,3.882,1280,720,0,30,0,0,0
Sports_720P-6d04,3.783,1280,720,0,30,0,0,0
Sports_720P-7ba7,3.566,1280,720,0,30,0,0,0
TelevisionClip_1080P-0604,3.765,1920,1080,0,30,0,0,0
TelevisionClip_1080P-3758,4.313,1920,1080,0,30,0,0,0
TelevisionClip_1080P-39e3,4.607,1440,1080,0,30,0,0,0
TelevisionClip_1080P-3b9b,4.251,1920,1080,0,30,0,0,0
TelevisionClip_1080P-3d10,4.052,1920,1080,0,30,0,0,0
TelevisionClip_1080P-3d83,3.382,1920,1080,0,30,0,0,0
TelevisionClip_1080P-3e42,1.989,1440,1080,0,30,0,0,0
TelevisionClip_1080P-401e,4.227,1920,1080,0,30,0,0,0
TelevisionClip_1080P-4c24,4.334,1920,1080,0,30,0,0,0
TelevisionClip_1080P-525d,4.273,1920,1080,0,30,0,0,0
TelevisionClip_1080P-5278,4.099,1920,1080,0,30,0,0,0
TelevisionClip_1080P-5e68,4.604,1920,1080,0,30,0,0,0
TelevisionClip_1080P-6026,4.415,1920,1080,0,30,0,0,0
TelevisionClip_1080P-6282,4.199,1920,1080,0,30,0,0,0
TelevisionClip_1080P-63e6,4.228,1920,1080,0,30,0,0,0
TelevisionClip_1080P-68c6,4.561,1920,1080,0,30,0,0,0
TelevisionClip_360P-0951,2.511,642,360,0,30,0,0,0
TelevisionClip_360P-11d5,2.842,540,360,0,30,0,0,0
TelevisionClip_360P-29f1,2.581,480,360,0,30,0,0,0
TelevisionClip_360P-3b9a,2.883,480,360,0,30,0,0,0
TelevisionClip_360P-74dd,3.58,640,360,0,30,0,0,0
TelevisionClip_360P-7b23,2.997,640,360,0,30,0,0,0
TelevisionClip_480P-09d8,2.908,640,480,0,30,0,0,0
TelevisionClip_480P-0e46,2.881,640,480,0,30,0,0,0
TelevisionClip_480P-19d3,3.442,854,480,0,30,0,0,0
TelevisionClip_480P-1b49,3.183,640,480,0,30,0,0,0
TelevisionClip_480P-27ca,3.475,640,480,0,30,0,0,0
TelevisionClip_480P-30b6,2.609,640,480,0,30,0,0,0
TelevisionClip_480P-3284,3.169,656,480,0,30,0,0,0
TelevisionClip_480P-3617,2.312,848,480,0,30,0,0,0
TelevisionClip_480P-373d,3.044,720,480,0,30,0,0,0
TelevisionClip_480P-3c64,3.456,640,480,0,30,0,0,0
TelevisionClip_480P-415c,3.544,720,480,0,30,0,0,0
TelevisionClip_480P-436c,2.823,368,480,0,30,0,0,0
TelevisionClip_480P-4c6b,3.85,720,480,0,30,0,0,0
TelevisionClip_480P-59f0,2.896,640,480,0,30,0,0,0
TelevisionClip_480P-723e,2.882,640,480,0,30,0,0,0
TelevisionClip_720P-1862,3.238,1280,720,0,30,0,0,0
TelevisionClip_720P-19de,4.346,1280,720,0,30,0,0,0
TelevisionClip_720P-1b61,4.299,1280,720,0,30,0,0,0
TelevisionClip_720P-31ce,4.324,1280,720,0,30,0,0,0
